date,equity
2003-01-07,1.2609218940627367
2003-01-08,1.2443758875267124
2003-01-09,1.2172293523404007
2003-01-10,1.2194897266554898
2003-01-13,1.206591368082212
2003-01-14,1.184953389400149
2003-01-15,1.1622938189981935
2003-01-16,1.1536951416154704
2003-01-17,1.1455455575413775
2003-01-20,1.1489608997144527
2003-01-21,1.127222884258247
2003-01-22,1.118007123586275
2003-01-23,1.1079213642087953
2003-01-24,1.095621295090705
2003-01-27,1.1191641432529351
2003-01-28,1.12424655558953
2003-01-29,1.164315424294807
2003-01-30,1.1797068208180224
2003-01-31,1.1870509850562487
2003-02-03,1.1852259305823112
2003-02-04,1.1856571051041855
2003-02-05,1.1857495426695601
2003-02-06,1.1863706377392376
2003-02-07,1.185574463268477
2003-02-10,1.1837963956715016
2003-02-11,1.184140960675475
2003-02-12,1.184085791707945
2003-02-13,1.1832734478798863
2003-02-14,1.1829767977368875
2003-02-17,1.1827711567272639
2003-02-18,1.1822616000255608
2003-02-19,1.1828574862957582
2003-02-20,1.1816588551717064
2003-02-21,1.18030183438608
2003-02-24,1.1787322203889161
2003-02-25,1.1790793435448015
2003-02-26,1.1768098019950208
2003-02-27,1.177052792902354
2003-02-28,1.1773841298802856
2003-03-03,1.1773797011641205
2003-03-04,1.1775382876600367
2003-03-05,1.1782110891502997
2003-03-06,1.1779295312525062
2003-03-07,1.1780170320362429
2003-03-10,1.179531497079121
2003-03-11,1.1793579884116336
2003-03-12,1.1792414289978779
2003-03-13,1.179890209097265
2003-03-14,1.180205889978447
2003-03-17,1.18026690616113
2003-03-18,1.180514456345243
2003-03-19,1.1801294890072247
2003-03-20,1.180262112060629
2003-03-21,1.1811007480168927
2003-03-24,1.1813660497870893
2003-03-25,1.180595598468423
2003-03-26,1.17998498987043
2003-03-27,1.1789199346498962
2003-03-28,1.179213931445052
2003-03-31,1.1800874770340943
2003-04-01,1.1797171653173169
2003-04-02,1.1809015011167419
2003-04-03,1.180614057888756
2003-04-04,1.1795281754105629
2003-04-07,1.1791525717211802
2003-04-08,1.179452845752045
2003-04-09,1.1796177145888087
2003-04-10,1.1796844001881275
2003-04-11,1.1787153203789256
2003-04-14,1.1791168022137664
2003-04-15,1.178774095987393
2003-04-16,1.1778657906499852
2003-04-17,1.178115040432769
2003-04-18,1.1783277076613992
2003-04-21,1.1790809636827513
2003-04-22,1.1789300457472116
2003-04-23,1.1808285972963541
2003-04-24,1.181714571575086
2003-04-25,1.1824038840012274
2003-04-28,1.181339836178557
2003-04-29,1.179826659717044
2003-04-30,1.1799158845498117
2003-05-01,1.1903517413880456
2003-05-02,1.175321925261147
2003-05-05,1.1915760013877819
2003-05-06,1.1990509168886356
2003-05-07,1.196979175910153
2003-05-08,1.2160560594747487
2003-05-09,1.2415430505012626
2003-05-12,1.2276460026753626
2003-05-13,1.221184853014747
2003-05-14,1.2243550695172978
2003-05-15,1.2576360721913675
2003-05-16,1.266879819485721
2003-05-19,1.2723134881947062
2003-05-20,1.314238255819454
2003-05-21,1.3099959452325751
2003-05-22,1.3315213417223555
2003-05-23,1.31792119536698
2003-05-26,1.3202857903474874
2003-05-27,1.340693891586356
2003-05-28,1.32693261805024
2003-05-29,1.3145523741923852
2003-05-30,1.311983944853453
2003-06-02,1.3387615026605735
2003-06-03,1.304791784634931
2003-06-04,1.2936435463836304
2003-06-05,1.3164050028213894
2003-06-06,1.2723114197743883
2003-06-09,1.3134658696539807
2003-06-10,1.3205472073651494
2003-06-11,1.3608810710979178
2003-06-12,1.346184511962247
2003-06-13,1.363724058571399
2003-06-16,1.3484290160598726
2003-06-17,1.3549345713325047
2003-06-18,1.348900368906913
2003-06-19,1.3426473841094733
2003-06-20,1.31248290982457
2003-06-23,1.2573837837924082
2003-06-24,1.2469469136498423
2003-06-25,1.2978331753776604
2003-06-26,1.2869678554400137
2003-06-27,1.2770840464588773
2003-06-30,1.2871115889579425
2003-07-01,1.2619966451233953
2003-07-02,1.2301338696641912
2003-07-03,1.1958715162086153
2003-07-04,1.1737719029714375
2003-07-07,1.209911508728494
2003-07-08,1.2140321513425967
2003-07-09,1.175882836892433
2003-07-10,1.172867941490279
2003-07-11,1.1627048723464208
2003-07-14,1.178274918436961
2003-07-15,1.1665338500891944
2003-07-16,1.1525341804876024
2003-07-17,1.1514684754050282
2003-07-18,1.1812967279408573
2003-07-21,1.1871526961512184
2003-07-22,1.2068477447800623
2003-07-23,1.252303423998735
2003-07-24,1.2722027891960228
2003-07-25,1.2690201482143688
2003-07-28,1.2890712668716189
2003-07-29,1.2743246844467335
2003-07-30,1.2457888020155494
2003-07-31,1.24471742189794
2003-08-01,1.2424600288534677
2003-08-04,1.2429133333084383
2003-08-05,1.243978243312992
2003-08-06,1.2450339949563394
2003-08-07,1.2455834480408785
2003-08-08,1.245847215828683
2003-08-11,1.2464074363321935
2003-08-12,1.2454961447933692
2003-08-13,1.2453285922944524
2003-08-14,1.2446787612429335
2003-08-15,1.2452168554493117
2003-08-18,1.2465925737625116
2003-08-19,1.2463120781206372
2003-08-20,1.2464727311332746
2003-08-21,1.2480550792991079
2003-08-22,1.2480870858693345
2003-08-25,1.2484340525238835
2003-08-26,1.248719567029248
2003-08-27,1.2490820289966456
2003-08-28,1.2478810444749955
2003-08-29,1.2486751729647847
2003-09-01,1.2492560979396417
2003-09-02,1.2478876624803634
2003-09-03,1.2495202127433707
2003-09-04,1.249538953362304
2003-09-05,1.248570872262953
2003-09-08,1.2485814968462685
2003-09-09,1.2492833649875497
2003-09-10,1.2488574891403326
2003-09-11,1.2494421082854754
2003-09-12,1.2494122289036127
2003-09-15,1.2501967830821443
2003-09-16,1.2502481278698518
2003-09-17,1.2507348939190532
2003-09-18,1.2514788788026208
2003-09-19,1.2518027804925949
2003-09-22,1.2524411128351909
2003-09-23,1.2525681918315996
2003-09-24,1.252945565149524
2003-09-25,1.2541997132337634
2003-09-26,1.2539268574080715
2003-09-29,1.25440627878975
2003-09-30,1.2527256275728094
2003-10-01,1.2527657626227218
2003-10-02,1.2534942763257386
2003-10-03,1.253954938914501
2003-10-06,1.2533995095270696
2003-10-07,1.2535790877760606
2003-10-08,1.2535340564797441
2003-10-09,1.2541826528156497
2003-10-10,1.254741321892338
2003-10-13,1.2542272922873605
2003-10-14,1.2560904188441075
2003-10-15,1.2553857498740146
2003-10-16,1.2562522002497494
2003-10-17,1.2560949297042479
2003-10-20,1.256933584731942
2003-10-21,1.2583495257311346
2003-10-22,1.2592809973290917
2003-10-23,1.2595642752484744
2003-10-24,1.259938834562647
2003-10-27,1.2597829792156967
2003-10-28,1.259622571908141
2003-10-29,1.260581339993515
2003-10-30,1.2605219587240952
2003-10-31,1.2609752399471468
2003-11-03,1.2622442425957598
2003-11-04,1.262752869952401
2003-11-05,1.2620575743876816
2003-11-06,1.2613789713286332
2003-11-07,1.2604389603746655
2003-11-10,1.259752295678519
2003-11-11,1.259208064138947
2003-11-12,1.259685381866221
2003-11-13,1.2590638705005563
2003-11-14,1.2587566451524574
2003-11-17,1.2574037065715142
2003-11-18,1.25672473909482
2003-11-19,1.2566505472369505
2003-11-20,1.256824269382811
2003-11-21,1.2578670652306918
2003-11-24,1.257878062111706
2003-11-25,1.2592072457042096
2003-11-26,1.2577939811994734
2003-11-27,1.2587240212239925
2003-11-28,1.258578565569404
2003-12-01,1.259509686929601
2003-12-02,1.2605971340572877
2003-12-03,1.2611515000487392
2003-12-04,1.2605798502707337
2003-12-05,1.2609018615228285
2003-12-08,1.26172236428866
2003-12-09,1.2612847920648886
2003-12-10,1.2618994854214067
2003-12-11,1.262769691339536
2003-12-12,1.2629999257673024
2003-12-15,1.262264921777259
2003-12-16,1.2618315870833665
2003-12-17,1.2617809248874394
2003-12-18,1.2626036703557435
2003-12-19,1.2625842481908471
2003-12-22,1.262015929375383
2003-12-23,1.2630913503329513
2003-12-24,1.2637490174878505
2003-12-25,1.2647381844614187
2003-12-26,1.263765824715373
2003-12-29,1.2628764957851792
2003-12-30,1.263439034488867
2003-12-31,1.2636969073660216
2004-01-01,1.2618693539276322
2004-01-02,1.2621419011384067
2004-01-05,1.2616017861737596
2004-01-06,1.2624668468775675
2004-01-07,1.2631809311736388
2004-01-08,1.2636528703343375
2004-01-09,1.2628328178946557
2004-01-12,1.2636560226691456
2004-01-13,1.26210500018003
2004-01-14,1.2614168303310898
2004-01-15,1.2601092314157991
2004-01-16,1.258021761908603
2004-01-19,1.2573647031671649
2004-01-20,1.2576137588714493
2004-01-21,1.257373081947555
2004-01-22,1.258336262938947
2004-01-23,1.256869272242023
2004-01-26,1.2563845559762745
2004-01-27,1.2557482570964351
2004-01-28,1.2560680852205393
2004-01-29,1.2556117019143653
2004-01-30,1.2561095934765703
2004-02-02,1.2562687722357764
2004-02-03,1.2568552960695645
2004-02-04,1.2549878791372746
2004-02-05,1.2550931914227026
2004-02-06,1.2544906708032582
2004-02-09,1.2545633623568058
2004-02-10,1.25397662765959
2004-02-11,1.2547087257862253
2004-02-12,1.2542566497785541
2004-02-13,1.2551040391882406
2004-02-16,1.2554433980009247
2004-02-17,1.255370155541889
2004-02-18,1.2555683332801704
2004-02-19,1.255020977879786
2004-02-20,1.2540053948325969
2004-02-23,1.2530037137722743
2004-02-24,1.2538188949277418
2004-02-25,1.2532298045289822
2004-02-26,1.253510538513019
2004-02-27,1.2532106526765157
2004-03-01,1.2534973935608233
2004-03-02,1.2539653880178776
2004-03-03,1.2543009926922104
2004-03-04,1.25549946465044
2004-03-05,1.2545603810523493
2004-03-08,1.2534214997913289
2004-03-09,1.2544654465459861
2004-03-10,1.2538034024122586
2004-03-11,1.2534982371713483
2004-03-12,1.2555300503079043
2004-03-15,1.256347712141772
2004-03-16,1.2542640113858896
2004-03-17,1.254978359847846
2004-03-18,1.255309533097393
2004-03-19,1.2537465403381591
2004-03-22,1.2546593888531283
2004-03-23,1.2555959498083233
2004-03-24,1.2548915500212463
2004-03-25,1.2552791475054226
2004-03-26,1.2559052823534784
2004-03-29,1.2552535441933261
2004-03-30,1.2550591733770644
2004-03-31,1.2557694768833714
2004-04-01,1.2097493220084012
2004-04-02,1.2139579448446942
2004-04-05,1.2286404060375322
2004-04-06,1.20846103116124
2004-04-07,1.2428902798933834
2004-04-08,1.2596722985579545
2004-04-09,1.305591803733647
2004-04-12,1.27575914664091
2004-04-13,1.3155415616336834
2004-04-14,1.3186055175452478
2004-04-15,1.3210252409011676
2004-04-16,1.3192397779946556
2004-04-19,1.2975922569735778
2004-04-20,1.3097839663401274
2004-04-21,1.318459923546235
2004-04-22,1.3466378359584756
2004-04-23,1.318158262899141
2004-04-26,1.3244344633706087
2004-04-27,1.3168628166175116
2004-04-28,1.3103020702052002
2004-04-29,1.295587696283895
2004-04-30,1.3233208870746342
2004-05-03,1.3367120626441567
2004-05-04,1.3368282001848903
2004-05-05,1.326740145768541
2004-05-06,1.3856378050152331
2004-05-07,1.3584056243414344
2004-05-10,1.3499601366535885
2004-05-11,1.3561421188056193
2004-05-12,1.3776652075759233
2004-05-13,1.401461032248083
2004-05-14,1.4265026924145385
2004-05-17,1.4397134415539168
2004-05-18,1.3860400743865273
2004-05-19,1.3643244489574025
2004-05-20,1.3722494779066752
2004-05-21,1.346539449729437
2004-05-24,1.3424224595354577
2004-05-25,1.39706477809483
2004-05-26,1.3935456606003094
2004-05-27,1.3629433148100896
2004-05-28,1.3718715374201844
2004-05-31,1.3848971659224072
2004-06-01,1.4032842438182294
2004-06-02,1.402360578244181
2004-06-03,1.447944570829146
2004-06-04,1.434469017745385
2004-06-07,1.480081164138592
2004-06-08,1.5278456554527253
2004-06-09,1.5523662118550225
2004-06-10,1.5361809399228137
2004-06-11,1.5692653910247778
2004-06-14,1.5181836380155649
2004-06-15,1.5303836516822418
2004-06-16,1.5864456637514135
2004-06-17,1.5914966201813312
2004-06-18,1.5203078267204655
2004-06-21,1.4948873678367265
2004-06-22,1.4913154226794452
2004-06-23,1.4790132287922504
2004-06-24,1.4181060158632204
2004-06-25,1.3931273805387276
2004-06-28,1.433623849515311
2004-06-29,1.4450028800072434
2004-06-30,1.3567437904122255
2004-07-01,1.3708361072144577
2004-07-02,1.3840696208129915
2004-07-05,1.382150609657232
2004-07-06,1.4026816497575785
2004-07-07,1.4218361690609564
2004-07-08,1.4405076500146166
2004-07-09,1.4540463185297263
2004-07-12,1.4601801472808287
2004-07-13,1.4686407064273588
2004-07-14,1.4953450734581737
2004-07-15,1.4672137403936873
2004-07-16,1.4777708287439875
2004-07-19,1.4668348152089157
2004-07-20,1.4966342111821884
2004-07-21,1.4959103923005432
2004-07-22,1.4936797232328742
2004-07-23,1.5064057692862194
2004-07-26,1.4889892279906085
2004-07-27,1.4727208773827094
2004-07-28,1.489834385287382
2004-07-29,1.5341095777762024
2004-07-30,1.503487654125283
2004-08-02,1.471378030948452
2004-08-03,1.5171311925750484
2004-08-04,1.4677376121332129
2004-08-05,1.4983405566671788
2004-08-06,1.515495825927108
2004-08-09,1.5377707295089453
2004-08-10,1.5690397400957556
2004-08-11,1.5353284477847853
2004-08-12,1.6349525540093746
2004-08-13,1.693345450910268
2004-08-16,1.6752776633666526
2004-08-17,1.7321829986727715
2004-08-18,1.7618550792803431
2004-08-19,1.745174186544989
2004-08-20,1.7002504195738377
2004-08-23,1.6830889922979295
2004-08-24,1.6645798432932508
2004-08-25,1.697341168628559
2004-08-26,1.7048510477933587
2004-08-27,1.7021259284198722
2004-08-30,1.726587979018702
2004-08-31,1.761990000935417
2004-09-01,1.7908961083066457
2004-09-02,1.7715336597820903
2004-09-03,1.782721540208537
2004-09-06,1.7498010419348988
2004-09-07,1.7586016036141028
2004-09-08,1.7890441515536504
2004-09-09,1.854435422014653
2004-09-10,1.8386426743374136
2004-09-13,1.8712050314287205
2004-09-14,1.8856300958782775
2004-09-15,1.8772456935101207
2004-09-16,1.8857895566115568
2004-09-17,1.8834501385633131
2004-09-20,1.8785673677363186
2004-09-21,1.8688179224816563
2004-09-22,1.863869324564589
2004-09-23,1.884442484658787
2004-09-24,1.8651801917748791
2004-09-27,1.874790757150997
2004-09-28,1.867818259789155
2004-09-29,1.8839464008283944
2004-09-30,1.8812930187060688
2004-10-01,1.8474913494297316
2004-10-04,1.8186172373986362
2004-10-05,1.9243693516217713
2004-10-06,1.926833537291822
2004-10-07,1.9862616076760635
2004-10-08,1.9567968204138029
2004-10-11,1.954071323489602
2004-10-12,1.952884246390023
2004-10-13,1.9555332016322815
2004-10-14,1.9362560755035148
2004-10-15,1.9264622228823733
2004-10-18,1.96340338320638
2004-10-19,2.0088142078612634
2004-10-20,1.9892541883922592
2004-10-21,2.0024314255852707
2004-10-22,1.9010996859944747
2004-10-25,1.9076468768206745
2004-10-26,1.8910337777476842
2004-10-27,1.9215829025096687
2004-10-28,1.8918893024355798
2004-10-29,1.9443695472869285
2004-11-01,1.9557895863651122
2004-11-02,1.9256781160525183
2004-11-03,1.9705454308343597
2004-11-04,1.976456149569851
2004-11-05,1.9875705116169413
2004-11-08,2.000597303634965
2004-11-09,1.965547804381639
2004-11-10,1.9580102329304567
2004-11-11,2.0097243954663457
2004-11-12,2.029457827709984
2004-11-15,2.0300600240160382
2004-11-16,2.0620777530531638
2004-11-17,2.053831911291539
2004-11-18,2.064331939995573
2004-11-19,2.05829478393617
2004-11-22,2.0368677411223706
2004-11-23,2.068214016805498
2004-11-24,2.0617329417389834
2004-11-25,2.0687586777286646
2004-11-26,2.1029744860260213
2004-11-29,2.066205085419275
2004-11-30,2.1071838614517318
2004-12-01,2.1067857203068403
2004-12-02,2.10889900564755
2004-12-03,2.109596727862489
2004-12-06,2.108101288564405
2004-12-07,2.109669363468725
2004-12-08,2.1098175129679015
2004-12-09,2.1118039190409275
2004-12-10,2.1115686979970723
2004-12-13,2.1095803005115297
2004-12-14,2.1073545817064665
2004-12-15,2.1060463594895795
2004-12-16,2.1074841728063127
2004-12-17,2.1056895239342754
2004-12-20,2.105811234810685
2004-12-21,2.1050325186016883
2004-12-22,2.1069952930439677
2004-12-23,2.107239018901271
2004-12-24,2.1061179916866863
2004-12-27,2.106460262645134
2004-12-28,2.108321776184115
2004-12-29,2.108956876184109
2004-12-30,2.109472388538545
2004-12-31,2.1075837291034216
2005-01-03,2.055628603786413
2005-01-04,2.02371654823779
2005-01-05,1.9786807020422064
2005-01-06,2.0276650465540675
2005-01-07,2.1079330036539004
2005-01-10,2.1465673050144014
2005-01-11,2.0457472220517197
2005-01-12,2.0489435031985574
2005-01-13,2.0797880932381876
2005-01-14,2.0729262637350656
2005-01-17,2.0315674444782363
2005-01-18,2.0018228393113957
2005-01-19,1.9896078982962953
2005-01-20,2.0318230602033935
2005-01-21,1.9806678039737862
2005-01-24,1.9278971060684524
2005-01-25,1.9613571005144999
2005-01-26,2.0015672106704585
2005-01-27,2.0653021129018994
2005-01-28,2.1139948827627015
2005-01-31,2.142755311837944
2005-02-01,2.2150119944256788
2005-02-02,2.1697746180403295
2005-02-03,2.2536783971247445
2005-02-04,2.2846283723827434
2005-02-07,2.2545346397831403
2005-02-08,2.1239594873473746
2005-02-09,2.199845426166664
2005-02-10,2.2219360352371904
2005-02-11,2.2121794553251197
2005-02-14,2.287963001465095
2005-02-15,2.2337313922142044
2005-02-16,2.124461926512514
2005-02-17,2.274415513835407
2005-02-18,2.2199805741490266
2005-02-21,2.1703913997769013
2005-02-22,2.2582718454743076
2005-02-23,2.327126407843977
2005-02-24,2.3246916319750075
2005-02-25,2.315362588041715
2005-02-28,2.2052846385873615
2005-03-01,2.224719884490559
2005-03-02,2.143219103886873
2005-03-03,2.2084886675670146
2005-03-04,2.171283313802092
2005-03-07,2.176959095554918
2005-03-08,2.138429942994849
2005-03-09,2.085837171419983
2005-03-10,2.0810765623605825
2005-03-11,2.0695547552166964
2005-03-14,2.1013446769130084
2005-03-15,2.100020239457754
2005-03-16,2.120605696062512
2005-03-17,2.078404553937227
2005-03-18,2.1233450721410465
2005-03-21,2.1031668746030046
2005-03-22,2.0892208751090844
2005-03-23,2.026367104237598
2005-03-24,1.9176641220981525
2005-03-25,1.9033733585038406
2005-03-28,1.9243004647468789
2005-03-29,1.894476800534098
2005-03-30,1.8607474345924406
2005-03-31,1.7366450476194433
2005-04-01,1.7156212051879356
2005-04-04,1.6872581039814802
2005-04-05,1.6517122290945268
2005-04-06,1.6538409900363458
2005-04-07,1.6482040534819897
2005-04-08,1.6385461680666622
2005-04-11,1.6496202492445482
2005-04-12,1.6398730200761267
2005-04-13,1.6584452354569734
2005-04-14,1.6585831858946327
2005-04-15,1.7170801785002743
2005-04-18,1.6958089272269452
2005-04-19,1.6693208720252428
2005-04-20,1.5928074385072486
2005-04-21,1.5935173300009344
2005-04-22,1.5807086603877962
2005-04-25,1.6530545281603255
2005-04-26,1.6385036334914715
2005-04-27,1.6004433096750215
2005-04-28,1.684946759274074
2005-04-29,1.6859853002890928
2005-05-02,1.7190146839937424
2005-05-03,1.7500962703934533
2005-05-04,1.7668494547201818
2005-05-05,1.7255022397532829
2005-05-06,1.686558528397084
2005-05-09,1.7589931490642152
2005-05-10,1.8375194887767217
2005-05-11,1.7901028627459477
2005-05-12,1.8682465426084842
2005-05-13,1.8010549197980097
2005-05-16,1.7764870173901888
2005-05-17,1.7470485531346311
2005-05-18,1.7825317091596344
2005-05-19,1.7741102726532707
2005-05-20,1.8253192641606695
2005-05-23,1.874617408042126
2005-05-24,1.9309689009192887
2005-05-25,1.9130663425024597
2005-05-26,1.9680894861324592
2005-05-27,2.0004741892782683
2005-05-30,1.9766548826879589
2005-05-31,1.962610533067207
2005-06-01,1.9572651284802633
2005-06-02,1.9250332404840742
2005-06-03,1.9630605935848109
2005-06-06,1.9860373551603272
2005-06-07,1.908228967810028
2005-06-08,1.9322202487552256
2005-06-09,1.9511325884345112
2005-06-10,1.914578469924956
2005-06-13,1.9166973870763073
2005-06-14,1.8670815435621795
2005-06-15,1.8426406977963785
2005-06-16,1.8539360682330486
2005-06-17,1.887810794991815
2005-06-20,1.9438366834292065
2005-06-21,1.940489920466482
2005-06-22,1.8827089216205934
2005-06-23,1.8392211186712457
2005-06-24,1.8198826051507861
2005-06-27,1.796796705187029
2005-06-28,1.7596407108425074
2005-06-29,1.7409957197791697
2005-06-30,1.80186379779121
2005-07-01,1.8505706677581408
2005-07-04,1.8495014241097318
2005-07-05,1.8812927453491972
2005-07-06,1.8762259731598807
2005-07-07,1.8912318189283845
2005-07-08,1.9257888163843528
2005-07-11,1.955140145765694
2005-07-12,1.9645472639878354
2005-07-13,1.9440082346046659
2005-07-14,1.9150783972196557
2005-07-15,1.9133052753586866
2005-07-18,1.9200838078958264
2005-07-19,1.939192131666067
2005-07-20,1.9516461716791977
2005-07-21,1.9805716670752842
2005-07-22,1.8967429101859656
2005-07-25,1.9248398946392045
2005-07-26,1.8974220132617914
2005-07-27,1.938289227316471
2005-07-28,1.9604679305222648
2005-07-29,1.9956953132678998
2005-08-01,1.9782903699785035
2005-08-02,1.9902265356227442
2005-08-03,1.9250031253731652
2005-08-04,1.9620483761986909
2005-08-05,1.9551846305204303
2005-08-08,1.8763651509184396
2005-08-09,1.9078073046214563
2005-08-10,1.958641512629292
2005-08-11,1.92661439463977
2005-08-12,1.969303419656005
2005-08-15,1.9489442729820539
2005-08-16,1.883332566337122
2005-08-17,1.870403175674455
2005-08-18,1.8860475144367683
2005-08-19,1.8856939288757617
2005-08-22,1.895528402619802
2005-08-23,1.8996003940042763
2005-08-24,1.8989616641603575
2005-08-25,1.8867322028494389
2005-08-26,1.8789303595824547
2005-08-29,1.8740324368991343
2005-08-30,1.86298914400675
2005-08-31,1.853410437619951
2005-09-01,1.836410775434482
2005-09-02,1.835595355949579
2005-09-05,1.8703532926644384
2005-09-06,1.8370805638120804
2005-09-07,1.8987374243406083
2005-09-08,1.9066882828024188
2005-09-09,1.9122927023964178
2005-09-12,1.8942809528011313
2005-09-13,1.8718730237933596
2005-09-14,1.890341385210184
2005-09-15,1.9198552542287284
2005-09-16,1.9119237489052003
2005-09-19,1.9474245289457952
2005-09-20,1.96251001984922
2005-09-21,1.9478333979243072
2005-09-22,1.9295452968748155
2005-09-23,1.998648695042088
2005-09-26,1.9868422564085015
2005-09-27,1.9343181871739352
2005-09-28,1.9227266518243424
2005-09-29,1.9698927262055979
2005-09-30,2.0243629577899287
2005-10-03,2.0365946034487035
2005-10-04,2.023586255662652
2005-10-05,2.025213175338869
2005-10-06,2.0420548531952503
2005-10-07,2.0441606824740717
2005-10-10,1.961020477131754
2005-10-11,1.952887659629807
2005-10-12,1.9232330121007153
2005-10-13,1.8903443845889445
2005-10-14,1.8990737132005902
2005-10-17,1.8841837005117446
2005-10-18,1.8501826159999095
2005-10-19,1.8738267780076165
2005-10-20,1.8980318868964823
2005-10-21,1.8507221920852865
2005-10-24,1.8583987225006415
2005-10-25,1.89456059503129
2005-10-26,1.9162400332432772
2005-10-27,1.8941533866816453
2005-10-28,1.8967978056745733
2005-10-31,1.8857403641475672
2005-11-01,1.8835924654115523
2005-11-02,1.8763589711170878
2005-11-03,1.831702348681626
2005-11-04,1.7744011615021298
2005-11-07,1.7800284282226422
2005-11-08,1.7747015562330946
2005-11-09,1.8375728037117018
2005-11-10,1.8348874727408808
2005-11-11,1.8717447724913732
2005-11-14,1.913766173504736
2005-11-15,1.9226875587688212
2005-11-16,1.9316294010737285
2005-11-17,1.9285960817166987
2005-11-18,1.9846566904212153
2005-11-21,1.9285730728840949
2005-11-22,1.9197962113111378
2005-11-23,1.9702043805548382
2005-11-24,1.960253234000422
2005-11-25,1.953273962881836
2005-11-28,1.9600572136207222
2005-11-29,1.9719284461594662
2005-11-30,1.9957607216527382
2005-12-01,1.999159993372749
2005-12-02,2.020148393442544
2005-12-05,2.043103670331288
2005-12-06,2.0111944052918314
2005-12-07,1.9938607693058958
2005-12-08,2.0059843091945297
2005-12-09,2.02198984941278
2005-12-12,2.0228521816555856
2005-12-13,2.03664092778771
2005-12-14,2.0567101467861995
2005-12-15,2.047162660866958
2005-12-16,2.0193449644274777
2005-12-19,1.9858850017286271
2005-12-20,2.0240999047541326
2005-12-21,1.9979628133257386
2005-12-22,1.9906111338613883
2005-12-23,1.992271790224733
2005-12-26,2.0222166618082684
2005-12-27,1.980915380861878
2005-12-28,1.9784058661252506
2005-12-29,2.0006061902975314
2005-12-30,2.014840629575502
